price_before_discount,price_after_discount,%_discount,product_category,rating,num_of_ratings,discription2
499.00 جنيه,220.00 جنيه,0.56,telephone,4 out of 5,4,راس شاحن سريع 45 واط - بمنفذين (يو اس بى) و(تايب سى) يدعم هواتف السامسونج والاوبو والشاومى والهواوى والانفينكس
144.00 جنيه,144.00 جنيه,0,telephone,5 out of 5,1,حامل موبايل للسيارة يركب على فتحة التكييف – B14 – فضى
"1,000.00 جنيه",599.00 جنيه,0.4,telephone,0 out of 5,0,NeePho  Np-688  Function Mobile  Broadcast Floor Stand 2 in 1 
119.18 جنيه,119.18 جنيه,0,telephone,5 out of 5,1,حامل هاتف مكتبي مصنوع من البلاستيك والمعدن قابل للطي يمكن طيه ووضعه في الحقيبة ليسهل حمله عند الخروج مصنوع من مواد عالية الجودة مناسب للجنسين - بواسطة EL-TERND
119.00 جنيه,119.00 جنيه,0,telephone,0 out of 5,0,جراب جلد وش و ظهر قابل للطى لهاتف - اسود Samsung Galaxy A05s
299.00 جنيه,155.00 جنيه,0.48,telephone,5 out of 5,1,"جراب مغناطيسي لموبايل سامسونج جالاكسي اية 16 ، متوافق مع ماج سيف، جراب حماية من السقوط بدرجة عسكرية، مضاد للصدمات ، شفاف"
"1,200.00 جنيه",130.00 جنيه,0.89,telephone,4.1 out of 5,8,"for Samsung Galaxy S24 Ultra Clear Case , Crystal Clear Slim Fit Thin TPU Bumper Hard PC Back Phone Cover for Galaxy S24 Ultra 6.8inch(Clear)"
190.00 جنيه,97.00 جنيه,0.49,telephone,3.5 out of 5,4,حامل ومنظم وثائق السفر وبطاقات الائتمان وبطاقات الهوية والمفاتيح والهواتف الذكية للرجال والنساء
454.00 جنيه,454.00 جنيه,0,telephone,0 out of 5,0,"صب واباجورة الوان بمستويات مختلفة 2024, ويعمل كشاحن موبايل وايلرليس و ساعة ومنبه وبطارية ضخمة 1200 ملي امبير ساعة"
200.00 جنيه,111.00 جنيه,0.45,telephone,0 out of 5,0,حامل موبايل و تابلت 
"1,200.00 جنيه",349.00 جنيه,0.71,telephone,1 out of 5,1,حامل ثلاثي محمول . ترايبود حامل ثلاثي للجوال والكاميرا- خفيف الوزن من الالومنيوم - موديل 3120A - الاصدار الاسود
"1,250.00 جنيه",599.00 جنيه,0.52,telephone,4.7 out of 5,7,JOY ROOM JR-CL05 شاحن سيارة 72 وات من جويرووم لشحن خمس هواتف فى نفس الوقت
300.00 جنيه,190.00 جنيه,0.37,telephone,3.3 out of 5,3,M3 360° Adjustable Magnetic Waterproof Phone Holder For Bicycles And Motorcycles
230.00 جنيه,165.00 جنيه,0.28,telephone,3 out of 5,3,جراب شفاف لموبايل سامسونج جالاكسي A36/A56 الجيل الخامس 5G – لا يصفر – مضاد للسقوط والصدمات – متوافق مع ماجسيف المغناطيسي – تصميم نحيف
217.00 جنيه,217.00 جنيه,0,telephone,0 out of 5,0,Gp بطارية حجر ريموت مقاس AAA قابلة للشحن من جي بي مناسبة للهاتف اللاسلكي والريموت وغيرها - عدد 8 بطاريات
600.00 جنيه,249.00 جنيه,0.59,telephone,3.2 out of 5,6,"وحدة تحكم ألعاب الموبايل مع مشغلات L1R1 L2R2 من اكسيسين، بابجي للموبايل تعمل بـ 6 أصابع، مفاتيح التصويب عن بعد AK-66، هاتف ذكي، الأشعة تحت الحمراء"
750.00 جنيه,595.00 جنيه,0.21,telephone,0 out of 5,0,"سماعات أذن لاسلكية AirPods Pro 4 بتقنية البلوتوث - سماعات أذن شبه أصلية مع علبة شحن لاسلكية، وإلغاء الضوضاء، متوافقة مع أجهزة iPhone وAndroid وجميع الهواتف المحمولة، لون أبيض"
600.00 جنيه,210.00 جنيه,0.65,telephone,5 out of 5,1,K9 Double Wireless Microphone Professional Registration For Phones (iPhone - Tyeb C)
300.00 جنيه,285.00 جنيه,0.05,telephone,4.5 out of 5,22,"Havit UC25W PD Type-C Wall Charger Fast Charger 25W - Black With High Speed Charger For Samsung 25watt. Compatible with Samsung smartphones, iPhones, tablets, and other USB-C PD-enabled devices."
300.00 جنيه,180.00 جنيه,0.4,telephone,4.7 out of 5,6,xy-089 Bicycle And Motorcycle Phone Holder Clamp Black
699.00 جنيه,350.00 جنيه,0.5,telephone,3.8 out of 5,4,Mela شنطة يد مع جراب موبايل جلد طبيعي
300.00 جنيه,144.00 جنيه,0.52,telephone,5 out of 5,1,"مجموعة مفكات براغي دقيقة ممتازة 24 في 1، مجموعة ادوات مغناطيسية صغيرة للالكترونيات والجوال واللابتوب "
100.00 جنيه,59.00 جنيه,0.41,telephone,4.1 out of 5,55,جراب موبايل ضد الماء  محكم الغلق - شفاف
104.30 جنيه,104.30 جنيه,0,telephone,4.5 out of 5,8,Earldom كابل شحن سريع موديل (EC-025i) من يو اس بى الى ايفون  لجميع هواتف الايفون + شنطة التيرند
230.00 جنيه,159.00 جنيه,0.31,telephone,4.4 out of 5,7,جراب حماية شفاف مغناطيسي متوافق مع الشحن اللاسلكي لموبايل ايفون 13 / iPhone 13 مضاد للصدمات والخدوش (اسود) جراب خلفي سيليكون من تين تك
899.00 جنيه,599.00 جنيه,0.33,telephone,0 out of 5,0,Nokia Mobile N okia105 black 4G
159.58 جنيه,159.58 جنيه,0,telephone,3.9 out of 5,14,سماعة سلك بمخرج تايب سي - بديلة للهواتف التى ليس بها مخرج ٣.٥  ملى
149.48 جنيه,149.48 جنيه,0,telephone,5 out of 5,2,شاحن سيارة عالمى يدعم الشحن السريع QC3.0 (4 USB) متوافق مع جميع الهواتف الذكية بواسطة EL-TERND - اسود
150.00 جنيه,150.00 جنيه,0,telephone,0 out of 5,0,"غطاء هاتف Samsung Galaxy A56 5G مع بطانة من الألياف الدقيقة مقاومة للخدوش، غطاء واقٍ سيليكوني، حماية للكاميرا ضد الصدمات، غطاء نحيف ناعم مصنوع من مادة سوداء."
89.88 جنيه,89.88 جنيه,0,telephone,0 out of 5,0,كابل شحن من منفذ (يو اس بى) الى منفذ (دبوس سن صغير) - متوافق مع هواتف نوكيا بواسطة (EL-TERND) - اسود
199.00 جنيه,99.00 جنيه,0.5,telephone,5 out of 5,2,"توب ستور جراب حماية شفاف من السيليكون لموبايل سامسونج جالاكسي A56 شبكة الجيل الخامس 5G مع زوايا واقية مضادة للصدمات، غطاء حماية شفاف رفيع وناعم ومرن من البولي يوريثين الحراري مقاوم للخدش"
464.63 جنيه,464.63 جنيه,0,telephone,3.8 out of 5,89,سماعة لاسلكية ايربودز برو 2 تعمل علي جميع الهواتف الذكية + جراب سيليكون هدية
600.00 جنيه,279.00 جنيه,0.54,telephone,3.6 out of 5,18,ميكروفون لاسلكي مزدوج K9 احترافي عالمي للتسجيل من أجل هواتف (ايفون - التايب سى)
350.00 جنيه,340.00 جنيه,0.03,telephone,5 out of 5,2,"Boya M1 Mini Microphone Condenser Clip-on Lavalier, 3.5mm Port Compatible with Smartphones, Video Cameras"
360.00 جنيه,151.00 جنيه,0.58,telephone,3.7 out of 5,3,حامل مكتبي للايباد والموبايل قابل للطي متحرك ٣٦٠ درجة متوافق مع جميع الأجهزة – Q010 – أسود
219.18 جنيه,219.18 جنيه,0,telephone,3.8 out of 5,24,شاحن سوبر فاست 25 واط بمنفذ تايب سى + كابل شحن تايب سى يتناسب مع هواتف سامسونج - ابيض
299.00 جنيه,220.00 جنيه,0.26,telephone,0 out of 5,0,جراب حماية شفاف مغناطيسي متوافق مع الشحن اللاسلكي لموبايل ايفون 15 / iPhone 15 مضاد للصدمات والخدوش (بينك) جراب خلفي سيليكون من تين تك
199.00 جنيه,130.00 جنيه,0.35,telephone,4.8 out of 5,4,"جراب مغناطيسي لموبايل سامسونج جالاكسي اية 56 ، متوافق مع ماج سيف، جراب حماية من السقوط بدرجة عسكرية، مضاد للصدمات  ، شفاف"
"3,000.00 جنيه","1,616.00 جنيه",0.46,telephone,4.7 out of 5,3,"Soundcore سماعات أذن R50i NC من Anker، إلغاء الضوضاء القوي والذكي، صوت جهير قوي، وقت تشغيل 45 ساعة، حافظة 2 في 1 وحامل هاتف، IP54، سماعات أذن لاسلكية، بلوتوث 5.4، التحكم في التطبيقات باللون الأسود"
220.00 جنيه,145.00 جنيه,0.34,telephone,4.5 out of 5,2,Dezllia ملصقات وإستيكرات لاب توب - SSL/04 - كوليشكن فلسطيني - للابتوب والموبايل والكمبيوتر
499.00 جنيه,220.00 جنيه,0.56,telephone,4 out of 5,4,راس شاحن سريع 45 واط - بمنفذين (يو اس بى) و(تايب سى) يدعم هواتف السامسونج والاوبو والشاومى والهواوى والانفينكس
144.00 جنيه,144.00 جنيه,0,telephone,5 out of 5,1,حامل موبايل للسيارة يركب على فتحة التكييف – B14 – فضى
"1,000.00 جنيه",599.00 جنيه,0.4,telephone,0 out of 5,0,NeePho  Np-688  Function Mobile  Broadcast Floor Stand 2 in 1 
119.18 جنيه,119.18 جنيه,0,telephone,5 out of 5,1,حامل هاتف مكتبي مصنوع من البلاستيك والمعدن قابل للطي يمكن طيه ووضعه في الحقيبة ليسهل حمله عند الخروج مصنوع من مواد عالية الجودة مناسب للجنسين - بواسطة EL-TERND
119.00 جنيه,119.00 جنيه,0,telephone,0 out of 5,0,جراب جلد وش و ظهر قابل للطى لهاتف - اسود Samsung Galaxy A05s
299.00 جنيه,155.00 جنيه,0.48,telephone,5 out of 5,1,"جراب مغناطيسي لموبايل سامسونج جالاكسي اية 16 ، متوافق مع ماج سيف، جراب حماية من السقوط بدرجة عسكرية، مضاد للصدمات ، شفاف"
"1,200.00 جنيه",130.00 جنيه,0.89,telephone,4.1 out of 5,8,"for Samsung Galaxy S24 Ultra Clear Case , Crystal Clear Slim Fit Thin TPU Bumper Hard PC Back Phone Cover for Galaxy S24 Ultra 6.8inch(Clear)"
190.00 جنيه,97.00 جنيه,0.49,telephone,3.5 out of 5,4,حامل ومنظم وثائق السفر وبطاقات الائتمان وبطاقات الهوية والمفاتيح والهواتف الذكية للرجال والنساء
454.00 جنيه,454.00 جنيه,0,telephone,0 out of 5,0,"صب واباجورة الوان بمستويات مختلفة 2024, ويعمل كشاحن موبايل وايلرليس و ساعة ومنبه وبطارية ضخمة 1200 ملي امبير ساعة"
200.00 جنيه,111.00 جنيه,0.45,telephone,0 out of 5,0,حامل موبايل و تابلت 
"1,200.00 جنيه",349.00 جنيه,0.71,telephone,1 out of 5,1,حامل ثلاثي محمول . ترايبود حامل ثلاثي للجوال والكاميرا- خفيف الوزن من الالومنيوم - موديل 3120A - الاصدار الاسود
"1,250.00 جنيه",599.00 جنيه,0.52,telephone,4.7 out of 5,7,JOY ROOM JR-CL05 شاحن سيارة 72 وات من جويرووم لشحن خمس هواتف فى نفس الوقت
300.00 جنيه,190.00 جنيه,0.37,telephone,3.3 out of 5,3,M3 360° Adjustable Magnetic Waterproof Phone Holder For Bicycles And Motorcycles
230.00 جنيه,165.00 جنيه,0.28,telephone,3 out of 5,3,جراب شفاف لموبايل سامسونج جالاكسي A36/A56 الجيل الخامس 5G – لا يصفر – مضاد للسقوط والصدمات – متوافق مع ماجسيف المغناطيسي – تصميم نحيف
217.00 جنيه,217.00 جنيه,0,telephone,0 out of 5,0,Gp بطارية حجر ريموت مقاس AAA قابلة للشحن من جي بي مناسبة للهاتف اللاسلكي والريموت وغيرها - عدد 8 بطاريات
600.00 جنيه,249.00 جنيه,0.59,telephone,3.2 out of 5,6,"وحدة تحكم ألعاب الموبايل مع مشغلات L1R1 L2R2 من اكسيسين، بابجي للموبايل تعمل بـ 6 أصابع، مفاتيح التصويب عن بعد AK-66، هاتف ذكي، الأشعة تحت الحمراء"
750.00 جنيه,595.00 جنيه,0.21,telephone,0 out of 5,0,"سماعات أذن لاسلكية AirPods Pro 4 بتقنية البلوتوث - سماعات أذن شبه أصلية مع علبة شحن لاسلكية، وإلغاء الضوضاء، متوافقة مع أجهزة iPhone وAndroid وجميع الهواتف المحمولة، لون أبيض"
600.00 جنيه,210.00 جنيه,0.65,telephone,5 out of 5,1,K9 Double Wireless Microphone Professional Registration For Phones (iPhone - Tyeb C)
300.00 جنيه,285.00 جنيه,0.05,telephone,4.5 out of 5,22,"Havit UC25W PD Type-C Wall Charger Fast Charger 25W - Black With High Speed Charger For Samsung 25watt. Compatible with Samsung smartphones, iPhones, tablets, and other USB-C PD-enabled devices."
300.00 جنيه,180.00 جنيه,0.4,telephone,4.7 out of 5,6,xy-089 Bicycle And Motorcycle Phone Holder Clamp Black
699.00 جنيه,350.00 جنيه,0.5,telephone,3.8 out of 5,4,Mela شنطة يد مع جراب موبايل جلد طبيعي
300.00 جنيه,144.00 جنيه,0.52,telephone,5 out of 5,1,"مجموعة مفكات براغي دقيقة ممتازة 24 في 1، مجموعة ادوات مغناطيسية صغيرة للالكترونيات والجوال واللابتوب "
100.00 جنيه,59.00 جنيه,0.41,telephone,4.1 out of 5,55,جراب موبايل ضد الماء  محكم الغلق - شفاف
104.30 جنيه,104.30 جنيه,0,telephone,4.5 out of 5,8,Earldom كابل شحن سريع موديل (EC-025i) من يو اس بى الى ايفون  لجميع هواتف الايفون + شنطة التيرند
230.00 جنيه,159.00 جنيه,0.31,telephone,4.4 out of 5,7,جراب حماية شفاف مغناطيسي متوافق مع الشحن اللاسلكي لموبايل ايفون 13 / iPhone 13 مضاد للصدمات والخدوش (اسود) جراب خلفي سيليكون من تين تك
